index,time,x_b,y_b,z_b,th_z,th_y,th_x,x0,y0,z0,fx0,fy0,fz0,x1,y1,z1,fx1,fy1,fz1,x2,y2,z2,fx2,fy2,fz2,x3,y3,z3,fx3,fy3,fz3
196,1.76205,0.696693,0.8666,0.438065,0.0933202,-0.0204525,0.0295099,0.981658,0.67208,0.000179796,0,0,0,0.916717,1.05004,0.000192859,0,0,0,0.466328,0.703113,-1.26887e-11,16.4318,-0.549799,25.2929,0.43132,1.08422,-1.50829e-11,8.50916,-1.71724,26.2432
197,1.77108,0.696338,0.870258,0.437205,0.0894575,-0.0321672,0.0287506,0.982505,0.67259,0.000963595,0,0,0,0.917831,1.05052,0.0010336,0,0,0,0.466328,0.703113,-1.26887e-11,44.7687,-1.4949,68.8599,0.43132,1.08422,-1.50829e-11,23.1836,-4.67516,71.4572
198,1.78012,0.69617,0.873899,0.435931,0.0857716,-0.0436576,0.028172,0.984498,0.673791,0.00280932,0,0,0,0.920457,1.05164,0.00301341,0,0,0,0.466328,0.703113,-1.26887e-11,80.0308,-2.66538,122.98,0.43132,1.08422,-1.50829e-11,41.4448,-8.34953,127.642
199,1.78916,0.696329,0.877511,0.434529,0.0824086,-0.0547493,0.0278038,0.988129,0.675979,0.00617207,0,0,0,0.92524,1.05369,0.00662047,0,0,0,0.466328,0.703113,-1.26887e-11,116.098,-3.85311,178.176,0.43132,1.08422,-1.50829e-11,60.1235,-12.0969,184.977
200,1.79819,0.696957,0.88108,0.433293,0.0795344,-0.065254,0.0276126,0.993891,0.679451,0.011507,0,0,0,0.932828,1.05693,0.0123429,0,0,0,0.466328,0.703113,-1.26887e-11,146.849,-4.84995,224.971,0.43132,1.08422,-1.50829e-11,76.0506,-15.2738,233.639
201,1.80723,0.698175,0.884595,0.432471,0.0773097,-0.0749987,0.0274993,1.00227,0.684502,0.0192691,0,0,0,0.943869,1.06166,0.020669,0,0,0,0.466328,0.703113,-1.26887e-11,166.165,-5.44777,253.887,0.43132,1.08422,-1.50829e-11,86.0571,-17.2367,263.806
202,1.81627,0.70006,0.888051,0.432214,0.0758575,-0.0838587,0.0273216,1.01375,0.69142,0.0298916,0,0,0,0.95899,1.06813,0.0320633,0,0,0,0.466328,0.703113,-1.26887e-11,168.618,-5.5023,256.988,0.43132,1.08422,-1.50829e-11,87.6773,-17.4667,267.367
203,1.8253,0.702624,0.891445,0.432548,0.0752308,-0.0917782,0.0269307,1.02833,0.700187,0.0430329,0,0,0,0.978131,1.07636,0.0461593,0,0,0,0.466328,0.703113,-1.26887e-11,157.484,-5.42544,242.824,0.43132,1.08422,-1.50829e-11,85.1509,-16.6926,254.012
204,1.83434,0.705835,0.894781,0.433405,0.0754032,-0.0987418,0.0262039,1.04541,0.710408,0.0573878,0,0,0,1.00038,1.08605,0.0615571,0,0,0,0.466328,0.703113,-1.26887e-11,137.735,-5.34114,218.584,0.43132,1.08422,-1.50829e-11,80.6006,-15.3779,231.023
205,1.84337,0.709629,0.898061,0.434664,0.0762848,-0.104755,0.0250581,1.06434,0.721661,0.071591,0,0,0,1.02476,1.09687,0.0767922,0,0,0,0.466328,0.703113,-1.26887e-11,113.568,-5.26066,189.259,0.43132,1.08422,-1.50829e-11,75.0057,-13.7944,203.157
206,1.85241,0.713929,0.90129,0.436175,0.0777459,-0.109838,0.0234511,1.0845,0.733525,0.0842772,0,0,0,1.05031,1.10852,0.0904,0,0,0,0.466328,0.703113,-1.26887e-11,89.1799,-5.19524,159.841,0.43132,1.08422,-1.50829e-11,69.3455,-12.2136,175.171
207,1.86145,0.718657,0.904472,0.437789,0.0796454,-0.114019,0.021372,1.10525,0.745582,0.094081,0,0,0,1.07606,1.12066,0.100916,0,0,0,0.466328,0.703113,-1.26887e-11,68.7674,-5.15611,135.321,0.43132,1.08422,-1.50829e-11,64.5992,-10.9072,151.821
208,1.87048,0.723747,0.90761,0.439381,0.0818628,-0.117318,0.0188214,1.12594,0.757409,0.0996371,0,0,0,1.10104,1.13298,0.106876,0,0,0,0.466328,0.703113,-1.26887e-11,56.5276,-5.15454,120.689,0.43132,1.08422,-1.50829e-11,61.7462,-10.1467,137.865
209,1.87952,0.729162,0.910708,0.440878,0.0843278,-0.119727,0.0157903,1.14595,0.768595,0.0996371,0,0,0,1.12431,1.14516,0.106876,0,0,0,0.466328,0.703113,-1.26887e-11,54.985,-5.01882,119.917,0.43132,1.08422,-1.50829e-11,62.7826,-9.57422,137.714
210,1.88855,0.734898,0.913768,0.442276,0.0870037,-0.121193,0.01229,1.16487,0.778905,0.094081,0,0,0,1.14536,1.15693,0.100916,0,0,0,0.466328,0.703113,-1.26887e-11,56.5246,-3.81648,128.858,0.43132,1.08422,-1.50829e-11,73.0911,-6.04014,150.616
211,1.89759,0.740985,0.916803,0.443629,0.0897826,-0.121617,0.00847369,1.18248,0.788285,0.0842772,0,0,0,1.16419,1.16812,0.0904,0,0,0,0.466328,0.703113,-1.26887e-11,59.1286,-1.76894,143.803,0.43132,1.08422,-1.50829e-11,90.3308,-0.0961333,172.213
212,1.90663,0.747476,0.919834,0.445033,0.092475,-0.120855,0.00462579,1.19859,0.796685,0.071591,0,0,0,1.18079,1.17853,0.0767922,0,0,0,0.466328,0.703113,-1.26887e-11,62.2542,0.702336,161.73,0.43132,1.08422,-1.50829e-11,110.956,7.03709,198.111
213,1.91566,0.754431,0.922886,0.446602,0.0948493,-0.118728,0.00108981,1.21298,0.80406,0.0573878,0,0,0,1.19514,1.18798,0.0615571,0,0,0,0.466328,0.703113,-1.26887e-11,65.3584,3.1759,179.619,0.43132,1.08422,-1.50829e-11,131.419,14.1388,223.915
214,1.9247,0.761912,0.925983,0.44845,0.096678,-0.115025,-0.00180617,1.22547,0.810361,0.0430329,0,0,0,1.20725,1.19627,0.0461593,0,0,0,0.466328,0.703113,-1.26887e-11,67.8983,5.23028,194.447,0.43132,1.08422,-1.50829e-11,148.175,19.9883,245.231
215,1.93373,0.76997,0.929146,0.45067,0.0977825,-0.109526,-0.00381905,1.23585,0.81554,0.0298916,0,0,0,1.21711,1.20322,0.0320633,0,0,0,0.466328,0.703113,-1.26887e-11,69.331,6.44404,203.192,0.43132,1.08422,-1.50829e-11,157.678,23.365,257.664
216,1.94277,0.77863,0.932388,0.453313,0.0980758,-0.102027,-0.00485235,1.24393,0.819558,0.0192691,0,0,0,1.22474,1.20866,0.020669,0,0,0,0.466328,0.703113,-1.26887e-11,68.0552,6.51279,200.522,0.43132,1.08422,-1.50829e-11,155.402,23.3166,254.26
217,1.95181,0.787881,0.935708,0.456356,0.0975846,-0.0924175,-0.00497881,1.24984,0.822489,0.011507,0,0,0,1.2303,1.21262,0.0123429,0,0,0,0.466328,0.703113,-1.26887e-11,60.183,5.80725,177.709,0.43132,1.08422,-1.50829e-11,137.411,20.6708,225.231
218,1.96084,0.797654,0.939098,0.459665,0.0964222,-0.0807882,-0.00437759,1.25389,0.824504,0.00617207,0,0,0,1.23412,1.21535,0.00662047,0,0,0,0.466328,0.703113,-1.26887e-11,47.6007,4.61846,140.757,0.43132,1.08422,-1.50829e-11,108.674,16.3763,178.345
219,1.96988,0.807844,0.942544,0.463023,0.0947495,-0.0674337,-0.00326736,1.25645,0.825774,0.00280932,0,0,0,1.23653,1.21707,0.00301341,0,0,0,0.466328,0.703113,-1.26887e-11,32.8232,3.19718,97.1595,0.43132,1.08422,-1.50829e-11,74.9327,11.3058,123.078
220,1.97892,0.818324,0.946029,0.466172,0.0927399,-0.0527936,-0.00185793,1.25785,0.826471,0.000963595,0,0,0,1.23785,1.21801,0.0010336,0,0,0,0.466328,0.703113,-1.26887e-11,18.3654,1.79415,54.405,0.43132,1.08422,-1.50829e-11,41.9249,6.33147,68.9073
221,1.98795,0.828969,0.949537,0.468859,0.0905509,-0.037368,-0.000316715,1.25845,0.826767,0.000179796,0,0,0,1.23841,1.21841,0.000192859,0,0,0,0.466328,0.703113,-1.26887e-11,6.742,0.660144,19.9843,0.43132,1.08422,-1.50829e-11,15.3903,2.32592,25.3082
222,1.99699,0.839682,0.953053,0.470883,0.0883002,-0.0216047,0.00124928,1.25858,0.826834,2.80928e-06,0,0,0,1.23854,1.2185,3.01337e-06,0,0,0,0.466328,0.703113,-1.26887e-11,0.467946,0.0459026,1.38773,0.43132,1.08422,-1.50829e-11,1.06818,0.161526,1.75725
223,2.00602,0.850406,0.956571,0.472135,0.0860481,-0.00578567,0.002795,1.25858,0.826835,-3.7466e-11,-1.34261,-0.369547,3.1709,1.23854,1.2185,-4.19971e-11,-2.11172,-0.941771,4.85892,0.466345,0.703125,1.0617e-05,0,0,0,0.43134,1.08424,1.1809e-05,0,0,0
224,2.01506,0.861116,0.960083,0.472623,0.0837985,0.00993027,0.00432508,1.25858,0.826835,-3.7466e-11,-7.75824,-2.13337,18.2942,1.23854,1.2185,-4.19971e-11,-12.2022,-5.43825,28.048,0.466602,0.703302,0.000165891,0,0,0,0.431634,1.08441,0.000184516,0,0,0
225,2.0241,0.871767,0.963573,0.472444,0.0815256,0.0252492,0.00587437,1.25858,0.826835,-3.7466e-11,-18.2405,-5.01008,42.932,1.23854,1.2185,-4.19971e-11,-28.6876,-12.7755,65.8632,0.467452,0.703889,0.000679489,0,0,0,0.432608,1.08499,0.000755776,0,0,0
226,2.03313,0.882289,0.967014,0.471765,0.0791877,0.0397358,0.00748563,1.25858,0.826835,-3.7466e-11,-31.422,-8.61889,73.7925,1.23854,1.2185,-4.19971e-11,-49.4164,-21.9862,113.293,0.46925,0.705131,0.00176641,0,0,0,0.434669,1.08621,0.00196472,0,0,0
227,2.04217,0.892593,0.970372,0.470789,0.0767339,0.0528981,0.00919184,1.25858,0.826835,-3.7466e-11,-45.9354,-12.579,107.584,1.23854,1.2185,-4.19971e-11,-72.2372,-32.1031,165.325,0.472354,0.707273,0.00364164,0,0,0,0.438225,1.08831,0.00405049,0,0,0
228,2.0512,0.902579,0.97361,0.469745,0.0741095,0.0642631,0.011005,1.25858,0.826835,-3.7466e-11,-60.4132,-16.5095,141.015,1.23854,1.2185,-4.19971e-11,-94.9984,-42.1589,216.948,0.477117,0.710561,0.00652017,0,0,0,0.443683,1.09153,0.0072522,0,0,0
229,2.06024,0.91215,0.976692,0.468856,0.071261,0.0734356,0.0129116,1.25858,0.826835,-3.7466e-11,-73.4882,-20.0297,170.794,1.23854,1.2185,-4.19971e-11,-115.549,-51.1863,263.15,0.483896,0.715242,0.010617,0,0,0,0.451451,1.09613,0.011809,0,0,0
230,2.06928,0.921217,0.979583,0.468323,0.0681415,0.0801434,0.0148732,1.25858,0.826835,-3.7466e-11,-83.7929,-22.7587,193.629,1.23854,1.2185,-4.19971e-11,-131.736,-58.2179,298.92,0.493047,0.72156,0.0161472,0,0,0,0.461936,1.10233,0.01796,0,0,0
231,2.07831,0.92971,0.98226,0.4683,0.0647158,0.0842684,0.016833,1.25858,0.826835,-3.7466e-11,-89.9599,-24.3157,206.229,1.23854,1.2185,-4.19971e-11,-141.409,-62.2866,319.246,0.504926,0.729761,0.0233256,0,0,0,0.475547,1.11037,0.0259444,0,0,0
232,2.08735,0.937588,0.984706,0.468872,0.0609662,0.0858656,0.0187259,1.25858,0.826835,-3.7466e-11,-90.7665,-24.3904,206.027,1.23854,1.2185,-4.19971e-11,-143.122,-62.7362,320.275,0.519867,0.740076,0.032355,0,0,0,0.492669,1.1205,0.0359872,0,0,0
233,2.09639,0.944843,0.986919,0.470046,0.0568995,0.0851546,0.0204862,1.25858,0.826835,-3.7466e-11,-86.7997,-23.3551,197.048,1.23854,1.2185,-4.19971e-11,-141.03,-61.4044,308.467,0.537602,0.752295,0.0430655,0,0,0,0.512998,1.13249,0.0478897,0,0,0
234,2.10542,0.951488,0.988906,0.471769,0.052552,0.0824607,0.0220437,1.25858,0.826835,-3.7466e-11,-79.2694,-21.5387,182.105,1.23854,1.2185,-4.19971e-11,-136.761,-59.0413,288.01,0.557157,0.765699,0.0548563,0,0,0,0.53544,1.14565,0.0609628,0,0,0
235,2.11446,0.957555,0.990677,0.473949,0.0479858,0.0781607,0.0233257,1.25858,0.826835,-3.7466e-11,-69.2868,-19.1929,163.15,1.23854,1.2185,-4.19971e-11,-130.985,-55.9772,261.68,0.577522,0.77954,0.0671028,0,0,0,0.558854,1.15924,0.0744901,0,0,0
236,2.12349,0.963086,0.992246,0.476465,0.043281,0.0726454,0.0242624,1.25858,0.826835,-3.7466e-11,-57.9633,-16.5692,142.133,1.23854,1.2185,-4.19971e-11,-124.37,-52.5426,232.253,0.597686,0.79307,0.0791801,0,0,0,0.582099,1.17254,0.0877553,0,0,0
237,2.13253,0.968127,0.99363,0.479185,0.0385278,0.0662912,0.0247906,1.25858,0.826835,-3.7466e-11,-46.4104,-13.919,121.003,1.23854,1.2185,-4.19971e-11,-117.587,-49.0679,202.507,0.616639,0.805541,0.0904635,0,0,0,0.604034,1.18482,0.100042,0,0,0
238,2.14157,0.972728,0.994845,0.481974,0.0338176,0.0594375,0.0248554,1.25858,0.826835,-3.7466e-11,-35.7393,-11.4939,101.713,1.23854,1.2185,-4.19971e-11,-111.306,-45.8838,175.218,0.633368,0.816205,0.100328,0,0,0,0.62352,1.19534,0.110634,0,0,0
239,2.1506,0.976932,0.995906,0.48471,0.0292347,0.0523693,0.0244106,1.25858,0.826835,-3.7466e-11,-27.0615,-9.5453,86.2113,1.23854,1.2185,-4.19971e-11,-106.197,-43.3205,153.163,0.646865,0.824314,0.10815,0,0,0,0.639416,1.20337,0.118814,0,0,0
240,2.15964,0.980777,0.996823,0.487293,0.0248482,0.0453048,0.0234167,1.25858,0.826835,-3.7466e-11,-21.4884,-8.32481,76.4489,1.23854,1.2185,-4.19971e-11,-102.929,-41.7085,139.118,0.656117,0.82912,0.113303,0,0,0,0.650582,1.20818,0.123867,0,0,0
241,2.16867,0.984285,0.997606,0.489662,0.0207037,0.0383868,0.0218392,1.25858,0.826835,-3.7466e-11,-20.0419,-8.04868,74.134,1.23854,1.2185,-4.19971e-11,-102.114,-41.278,135.526,0.660119,0.82988,0.115165,0,0,0,0.655883,1.20905,0.125078,0,0,0
242,2.17771,0.987463,0.998256,0.491795,0.0168236,0.0316939,0.0196607,1.25858,0.826835,-3.7466e-11,-21.0346,-7.95791,74.1544,1.23854,1.2185,-4.19971e-11,-102.602,-39.6783,135.382,0.658749,0.826513,0.113385,0,0,0,0.655166,1.20589,0.122086,0,0,0
243,2.18675,0.990308,0.99878,0.49369,0.0132323,0.0253034,0.0169347,1.25858,0.826835,-3.7466e-11,-23.1787,-7.69005,73.8235,1.23854,1.2185,-4.19971e-11,-103.596,-36.2061,134.95,0.653736,0.820335,0.108177,0,0,0,0.65034,1.19998,0.115268,0,0,0
244,2.19578,0.992813,0.999186,0.495343,0.00996791,0.0193245,0.0138053,1.25858,0.826835,-3.7466e-11,-26.1364,-7.29377,73.2338,1.23854,1.2185,-4.19971e-11,-104.941,-31.4098,134.315,0.647043,0.812835,0.0998321,0,0,0,0.64357,1.19276,0.105096,0,0,0
245,2.20482,0.994966,0.999489,0.496752,0.00707929,0.0138935,0.0104861,1.25858,0.826835,-3.7466e-11,-29.5696,-6.81775,72.4784,1.23854,1.2185,-4.19971e-11,-106.479,-25.8379,133.564,0.640632,0.805503,0.0886368,0,0,0,0.637022,1.18569,0.092041,0,0,0
246,2.21386,0.996753,0.999704,0.497914,0.00461924,0.00916119,0.0072341,1.25858,0.826835,-3.7466e-11,-33.1405,-6.31065,71.6499,1.23854,1.2185,-4.19971e-11,-108.055,-20.0387,132.783,0.636465,0.799828,0.0748798,0,0,0,0.632864,1.18021,0.0765732,0,0,0
247,2.22289,0.998162,0.999849,0.498823,0.00263965,0.00527954,0.00432149,1.25858,0.826835,-3.7466e-11,-36.5109,-5.82115,70.8412,1.23854,1.2185,-4.19971e-11,-109.512,-14.5606,132.058,0.636506,0.797301,0.0588494,0,0,0,0.633261,1.17776,0.0591643,0,0,0
248,2.23193,0.999179,0.999938,0.499476,0.00118707,0.00238878,0.00200873,1.25858,0.826835,-3.7466e-11,-39.343,-5.39791,70.1451,1.23854,1.2185,-4.19971e-11,-110.695,-9.952,131.475,0.642716,0.799412,0.0408338,0,0,0,0.640381,1.17979,0.040285,0,0,0
249,2.24096,0.999794,0.999985,0.499869,0.00029894,0.00060366,0.000516844,1.25858,0.826835,-3.7466e-11,-41.2987,-5.0896,69.6543,1.23854,1.2185,-4.19971e-11,-111.448,-6.76125,131.122,0.657058,0.807649,0.0211213,0,0,0,0.656388,1.18775,0.0204066,0,0,0
