index,time,x_b,y_b,z_b,th_z,th_y,th_x,x0,y0,z0,fx0,fy0,fz0,x1,y1,z1,fx1,fy1,fz1
141,1.26506,0.407573,0.635498,0.552882,0.276072,0.235793,0.0379326,0.308666,0.454404,0.000763062,0,0,0,0.489563,0.789832,0.2,3.73218,-7.88327,41.2812
142,1.2741,0.414499,0.643136,0.553757,0.273947,0.264353,0.0222261,0.31022,0.455398,0.0031255,0,0,0,0.489563,0.789832,0.2,8.45718,-17.8639,93.5431
143,1.28313,0.42146,0.6507,0.554218,0.271141,0.289557,0.00776532,0.313508,0.457501,0.00812509,0,0,0,0.489563,0.789832,0.2,13.915,-29.3927,153.909
144,1.29217,0.428478,0.658145,0.554505,0.267671,0.309689,-0.00480935,0.319181,0.461129,0.0167507,0,0,0,0.489563,0.789832,0.2,19.1797,-40.5145,212.139
145,1.3012,0.435573,0.665426,0.554849,0.263615,0.323396,-0.0150216,0.327889,0.466698,0.0299914,0,0,0,0.489563,0.789832,0.2,23.3258,-49.2741,257.992
146,1.31024,0.442763,0.672509,0.55543,0.259075,0.32996,-0.0226663,0.340284,0.474624,0.048836,0,0,0,0.489563,0.789832,0.2,25.4273,-53.7163,281.228
147,1.31928,0.450054,0.679375,0.556342,0.254152,0.329432,-0.0278521,0.356919,0.485276,0.0740378,0,0,0,0.489563,0.789832,0.2,24.9337,-53.7595,280.801
148,1.32831,0.457446,0.686023,0.557595,0.248928,0.322516,-0.0309251,0.377532,0.498603,0.104299,0,0,0,0.489563,0.789832,0.2,22.6429,-53.1203,275.013
149,1.33735,0.464929,0.692453,0.559169,0.243463,0.310214,-0.0323098,0.401433,0.51434,0.137267,0,0,0,0.489563,0.789832,0.2,19.2345,-52.1678,266.411
150,1.34639,0.472491,0.698671,0.561028,0.237801,0.293647,-0.0324412,0.427931,0.532221,0.170577,0,0,0,0.489563,0.789832,0.2,15.3626,-51.0853,256.644
151,1.35542,0.480115,0.70468,0.563135,0.231981,0.273951,-0.0317373,0.456334,0.55198,0.20187,0,0,0,0.489563,0.789832,0.2,11.6815,-50.0559,247.361
152,1.36446,0.487788,0.710485,0.565451,0.226036,0.252192,-0.0305837,0.485952,0.573349,0.228781,0,0,0,0.489563,0.789832,0.2,8.84561,-49.2628,240.211
153,1.37349,0.495498,0.716088,0.56795,0.22,0.2293,-0.029329,0.516092,0.596063,0.248948,0,0,0,0.489563,0.789832,0.2,7.50909,-48.8892,236.842
154,1.38253,0.503239,0.721492,0.570618,0.213908,0.206039,-0.0282685,0.546075,0.619812,0.260407,0,0,0,0.489563,0.789832,0.2,6.68347,-48.0766,238.363
155,1.39157,0.511006,0.726701,0.573461,0.207816,0.183113,-0.0275397,0.5753,0.643997,0.263835,0,0,0,0.489563,0.789832,0.2,4.03658,-45.3963,243.69
156,1.4006,0.518789,0.731726,0.5765,0.201809,0.161342,-0.0270144,0.603199,0.667906,0.260986,0,0,0,0.489563,0.789832,0.2,0.221402,-41.5321,251.37
157,1.40964,0.526572,0.736581,0.579764,0.195975,0.141687,-0.0263727,0.629203,0.690823,0.253618,0,0,0,0.489563,0.789832,0.2,-4.04308,-37.2122,259.956
158,1.41867,0.534339,0.741284,0.583288,0.190382,0.125193,-0.0252253,0.652746,0.712033,0.243489,0,0,0,0.489563,0.789832,0.2,-8.03786,-33.1644,268.003
159,1.42771,0.542074,0.745851,0.587104,0.185072,0.112928,-0.0232322,0.673257,0.730822,0.232357,0,0,0,0.489563,0.789832,0.2,-11.044,-30.1168,274.063
160,1.43675,0.549765,0.750294,0.591236,0.180068,0.105889,-0.0202189,0.69017,0.746475,0.221981,0,0,0,0.489563,0.789832,0.2,-12.3424,-28.7973,276.69
161,1.44578,0.557407,0.754619,0.595685,0.175391,0.104871,-0.0162659,0.703067,0.758442,0.213842,0,0,0,0.489563,0.789832,0.2,-11.7578,-27.4015,263.428
162,1.45482,0.565001,0.758835,0.600391,0.171055,0.11019,-0.0116632,0.712308,0.767016,0.208011,0,0,0,0.489563,0.789832,0.2,-10.0315,-23.376,224.757
163,1.46386,0.572555,0.762956,0.605204,0.167058,0.121472,-0.00673286,0.718503,0.772764,0.204101,0,0,0,0.489563,0.789832,0.2,-7.61467,-17.7428,170.61
164,1.47289,0.580078,0.767005,0.609908,0.163366,0.137704,-0.00172472,0.72226,0.776251,0.20173,0,0,0,0.489563,0.789832,0.2,-4.95515,-11.5453,111.024
165,1.48193,0.587581,0.771006,0.614268,0.159925,0.157453,0.00322607,0.72419,0.778041,0.200513,0,0,0,0.489563,0.789832,0.2,-2.50091,-5.8268,56.0352
166,1.49096,0.595073,0.774983,0.618066,0.156669,0.179168,0.00809728,0.724901,0.7787,0.200064,0,0,0,0.489563,0.789832,0.2,-0.699884,-1.63059,15.6816
167,1.5,0.602562,0.778951,0.621143,0.153542,0.201584,0.0129348,0.725002,0.778795,0.2,1.49736e-25,6.17979e-25,6.70736e-24,0.489563,0.789832,0.2,0,0,0
168,1.50904,0.61005,0.782919,0.623439,0.15052,0.224011,0.0177916,0.725002,0.778795,0.2,0.307356,1.2686,13.7686,0.48965,0.789946,0.200074,0,0,0
169,1.51807,0.61754,0.786893,0.625005,0.147625,0.245813,0.0227365,0.725002,0.778795,0.2,1.0982,4.53324,49.1992,0.490257,0.790743,0.200593,0,0,0
170,1.52711,0.625035,0.790887,0.62598,0.144907,0.265868,0.0278745,0.725002,0.778795,0.2,2.17571,8.98219,97.4792,0.491906,0.792906,0.202002,0,0,0
171,1.53614,0.632538,0.794918,0.626555,0.142417,0.282791,0.0332944,0.725002,0.778795,0.2,3.34304,13.8037,149.796,0.495115,0.797117,0.204745,0,0,0
172,1.54518,0.640055,0.799005,0.626937,0.140184,0.295282,0.0390182,0.725002,0.778795,0.2,4.40337,18.1861,197.337,0.500407,0.804061,0.209267,0,0,0
173,1.55422,0.64759,0.803165,0.627314,0.138195,0.302408,0.0449773,0.725002,0.778795,0.2,5.15986,21.3176,231.289,0.508302,0.81442,0.216013,0,0,0
174,1.56325,0.655145,0.807411,0.627819,0.136401,0.303785,0.0510187,0.725002,0.778795,0.2,5.41059,22.4005,242.923,0.519319,0.828877,0.225428,0,0,0
175,1.57229,0.662722,0.811748,0.628505,0.134725,0.299652,0.0569644,0.725002,0.778795,0.2,4.2763,23.0437,239.442,0.53384,0.847736,0.237579,0,0,0
176,1.58133,0.670315,0.81618,0.629364,0.133111,0.290717,0.0627504,0.725002,0.778795,0.2,1.65357,24.5279,231.404,0.55181,0.870119,0.251362,0,0,0
177,1.59036,0.677914,0.820712,0.630366,0.13154,0.277932,0.0684864,0.725002,0.778795,0.2,-1.83077,26.4986,220.728,0.573089,0.89492,0.265441,0,0,0
178,1.5994,0.685506,0.825352,0.631466,0.130012,0.262344,0.0744069,0.725002,0.778795,0.2,-5.54988,28.6016,209.335,0.597537,0.921031,0.278482,0,0,0
179,1.60843,0.693075,0.830109,0.632622,0.128528,0.244987,0.0807933,0.725002,0.778795,0.2,-8.87694,30.4825,199.144,0.625014,0.947346,0.289151,0,0,0
180,1.61747,0.700609,0.83499,0.633791,0.127071,0.226797,0.087888,0.725002,0.778795,0.2,-11.1851,31.7868,192.076,0.65538,0.972755,0.296114,0,0,0
181,1.62651,0.708098,0.84,0.634947,0.125602,0.208527,0.0958022,0.725002,0.778795,0.2,-11.8676,32.1542,190.042,0.688494,0.996155,0.298037,0,0,0
182,1.63554,0.71554,0.845141,0.636082,0.124061,0.190723,0.104419,0.725002,0.778795,0.2,-11.4135,31.1477,193.826,0.723918,1.01677,0.294287,0,0,0
183,1.64458,0.722935,0.850408,0.63721,0.122373,0.173796,0.113335,0.725002,0.778795,0.2,-10.4486,29.0124,201.857,0.76048,1.03464,0.285941,0,0,0
184,1.65361,0.730288,0.855793,0.638363,0.120474,0.158116,0.121896,0.725002,0.778795,0.2,-9.19563,26.2409,212.284,0.796897,1.04994,0.274333,0,0,0
185,1.66265,0.737603,0.861285,0.639581,0.118322,0.144063,0.129277,0.725002,0.778795,0.2,-7.8771,23.3256,223.253,0.831887,1.06283,0.260797,0,0,0
186,1.67169,0.744886,0.866872,0.64091,0.115905,0.132052,0.134588,0.725002,0.778795,0.2,-6.71561,20.7591,232.914,0.86417,1.07348,0.246669,0,0,0
187,1.68072,0.752141,0.872545,0.642386,0.113239,0.122543,0.136974,0.725002,0.778795,0.2,-5.93376,19.0339,239.412,0.892463,1.08204,0.233282,0,0,0
188,1.68976,0.759372,0.878296,0.644034,0.11035,0.116028,0.135738,0.725002,0.778795,0.2,-5.70766,18.5168,240.179,0.91549,1.08869,0.221965,0,0,0
189,1.6988,0.76658,0.884122,0.645848,0.107255,0.112962,0.130477,0.725002,0.778795,0.2,-5.23357,16.985,220.335,0.932662,1.09362,0.21349,0,0,0
190,1.70783,0.773766,0.890017,0.647748,0.10395,0.113512,0.121208,0.725002,0.778795,0.2,-4.30208,13.9653,181.176,0.944728,1.09709,0.207534,0,0,0
191,1.71687,0.780935,0.895968,0.649579,0.100416,0.117426,0.108366,0.725002,0.778795,0.2,-3.12053,10.1315,131.445,0.952588,1.09934,0.203654,0,0,0
192,1.7259,0.788092,0.90196,0.651144,0.0966272,0.124075,0.0927189,0.725002,0.778795,0.2,-1.89629,6.1575,79.8901,0.957144,1.10065,0.201406,0,0,0
193,1.73494,0.79524,0.907978,0.652239,0.0925783,0.132577,0.075211,0.725002,0.778795,0.2,-0.836743,2.71726,35.256,0.959297,1.10127,0.200343,0,0,0
194,1.74398,0.802385,0.914008,0.652688,0.0882901,0.142017,0.0567668,0.725002,0.778795,0.2,-0.149239,0.484681,6.2888,0.959947,1.10146,0.200022,0,0,0
195,1.75301,0.809529,0.92004,0.652379,0.0837965,0.151709,0.0380475,0.725009,0.778796,0.200003,0,0,0,0.959992,1.10147,0.2,-0.265584,-0.475089,2.09318
196,1.76205,0.816669,0.926067,0.651298,0.0791129,0.16125,0.0193949,0.725405,0.778911,0.200168,0,0,0,0.959992,1.10147,0.2,-3.8262,-6.84448,30.1555
197,1.77108,0.823792,0.932062,0.649557,0.0742527,0.16991,0.00134863,0.727163,0.779418,0.200901,0,0,0,0.959992,1.10147,0.2,-10.4219,-18.6431,82.1366
198,1.78012,0.830871,0.93798,0.647358,0.0692681,0.17656,-0.0152425,0.731302,0.780613,0.202626,0,0,0,0.959992,1.10147,0.2,-18.6245,-33.3162,146.779
199,1.78916,0.837874,0.943761,0.644958,0.0642576,0.180002,-0.0294363,0.738843,0.78279,0.205769,0,0,0,0.959992,1.10147,0.2,-27.006,-48.3092,212.827
200,1.79819,0.844767,0.949346,0.64262,0.05934,0.179264,-0.0404189,0.750806,0.786244,0.210755,0,0,0,0.959992,1.10147,0.2,-34.1383,-61.0673,269.022
201,1.80723,0.851523,0.954685,0.640564,0.0546104,0.173803,-0.0476725,0.768213,0.791269,0.218009,0,0,0,0.959992,1.10147,0.2,-38.5933,-69.0359,304.108
202,1.81627,0.858124,0.959747,0.638929,0.0501054,0.16361,-0.0510813,0.792046,0.798154,0.227937,0,0,0,0.959992,1.10147,0.2,-39.5366,-70.4011,309.821
203,1.8253,0.864563,0.964523,0.637751,0.0457989,0.149199,-0.0509216,0.822001,0.806972,0.240219,0,0,0,0.959992,1.10147,0.2,-40.9277,-69.8699,304.911
204,1.83434,0.870834,0.969013,0.637014,0.0416379,0.131452,-0.0476736,0.856167,0.817529,0.253636,0,0,0,0.959992,1.10147,0.2,-43.3656,-68.9356,296.312
205,1.84337,0.876928,0.973223,0.636684,0.0375706,0.11145,-0.041889,0.892534,0.829614,0.26691,0,0,0,0.959992,1.10147,0.2,-46.3373,-67.7953,285.832
206,1.85241,0.882833,0.977155,0.63672,0.0335633,0.0903442,-0.0341265,0.929092,0.843017,0.278767,0,0,0,0.959992,1.10147,0.2,-49.3302,-66.6462,275.28
207,1.86145,0.888536,0.980816,0.637081,0.0296084,0.0692424,-0.0249059,0.96383,0.857525,0.28793,0,0,0,0.959992,1.10147,0.2,-51.8313,-65.6856,266.463
208,1.87048,0.894029,0.984208,0.63773,0.0257238,0.0491053,-0.0146757,0.994739,0.872928,0.293123,0,0,0,0.959992,1.10147,0.2,-53.3279,-65.1108,261.187
209,1.87952,0.899304,0.987334,0.638649,0.021943,0.0306643,-0.00378966,1.01987,0.88901,0.293123,0,0,0,0.959992,1.10147,0.2,-53.5701,-65.1874,261.097
210,1.88855,0.904362,0.990193,0.639835,0.0183054,0.0144077,0.00748868,1.0387,0.905434,0.28793,0,0,0,0.959992,1.10147,0.2,-53.788,-66.3061,265.733
211,1.89759,0.909199,0.99278,0.641308,0.0148612,0.000709293,0.0189323,1.05212,0.921745,0.278767,0,0,0,0.959992,1.10147,0.2,-54.1516,-68.176,273.483
212,1.90663,0.913815,0.99509,0.643097,0.0116744,-0.0100924,0.0303211,1.06109,0.937479,0.26691,0,0,0,0.959992,1.10147,0.2,-54.5863,-70.4133,282.759
213,1.91566,0.918209,0.997111,0.64524,0.00882293,-0.0176653,0.0414338,1.06658,0.952174,0.253636,0,0,0,0.959992,1.10147,0.2,-55.0174,-72.6343,291.97
214,1.9247,0.922377,0.998837,0.647772,0.00639661,-0.021669,0.0520489,1.06953,0.96537,0.240219,0,0,0,0.959992,1.10147,0.2,-55.3704,-74.4551,299.53
215,1.93373,0.92632,1.00026,0.650724,0.00449395,-0.0217478,0.0619504,1.07091,0.976603,0.227937,0,0,0,0.959992,1.10147,0.2,-55.5705,-75.4922,303.848
216,1.94277,0.930037,1.00137,0.654109,0.00321468,-0.0175479,0.0709414,1.07164,0.985441,0.218009,0,0,0,0.959992,1.10147,0.2,-54.4704,-74.0779,298.193
217,1.95181,0.933535,1.00219,0.65789,0.00263388,-0.00885444,0.0788847,1.07217,0.991893,0.210755,0,0,0,0.959992,1.10147,0.2,-48.1832,-65.5279,263.79
218,1.96084,0.936839,1.00275,0.661934,0.00275442,0.00412693,0.0857741,1.07254,0.996327,0.205769,0,0,0,0.959992,1.10147,0.2,-38.1169,-51.8382,208.688
219,1.96988,0.939989,1.00309,0.666021,0.00350072,0.0207491,0.0917457,1.07276,0.999122,0.202626,0,0,0,0.959992,1.10147,0.2,-26.2872,-35.7501,143.925
220,1.97892,0.943031,1.00329,0.669897,0.00474102,0.0400571,0.0970422,1.07289,1.00066,0.200901,0,0,0,0.959992,1.10147,0.2,-14.7098,-20.0051,80.5396
221,1.98795,0.946011,1.0034,0.673308,0.00632179,0.0609828,0.101951,1.07294,1.00131,0.200168,0,0,0,0.959992,1.10147,0.2,-5.40046,-7.34455,29.5692
222,1.99699,0.948966,1.00348,0.676056,0.00810785,0.0825876,0.106729,1.07296,1.00145,0.200003,0,0,0,0.959992,1.10147,0.2,-0.374857,-0.509801,2.05249
223,2.00602,0.951917,1.00355,0.67803,0.0100191,0.104294,0.111528,1.07296,1.00146,0.2,-0.123436,-0.0416322,4.23289,0.960004,1.10148,0.200013,0,0,0
224,2.01506,0.954867,1.00363,0.679234,0.0120269,0.125788,0.11637,1.07296,1.00146,0.2,-0.712964,-0.240524,24.4457,0.960183,1.1016,0.200208,0,0,0
225,2.0241,0.957813,1.0037,0.679745,0.0140896,0.146485,0.121209,1.07296,1.00146,0.2,-1.67539,-0.565367,57.436,0.960776,1.10201,0.200851,0,0,0
226,2.03313,0.960753,1.00377,0.679695,0.0161341,0.165478,0.125953,1.07296,1.00146,0.2,-2.88434,-0.973658,98.8625,0.962029,1.10287,0.202211,0,0,0
227,2.04217,0.96368,1.00383,0.67925,0.0180597,0.181676,0.130476,1.07296,1.00146,0.2,-4.21341,-1.42289,144.384,0.964193,1.10435,0.204559,0,0,0
228,2.0512,0.96659,1.00389,0.678594,0.0197478,0.193946,0.134631,1.07296,1.00146,0.2,-5.53622,-1.87057,189.659,0.967513,1.10663,0.208162,0,0,0
229,2.06024,0.969478,1.00395,0.677908,0.0210752,0.201233,0.138262,1.07296,1.00146,0.2,-6.72638,-2.27419,230.347,0.972239,1.10987,0.21329,0,0,0
230,2.06928,0.972339,1.00399,0.677355,0.0219309,0.202675,0.14123,1.07296,1.00146,0.2,-7.6575,-2.59124,262.107,0.978618,1.11424,0.220213,0,0,0
231,2.07831,0.975168,1.00402,0.677063,0.0222338,0.197692,0.143435,1.07296,1.00146,0.2,-8.2032,-2.77923,280.596,0.986898,1.11992,0.229199,0,0,0
232,2.08735,0.977964,1.00404,0.677103,0.0219475,0.186073,0.144832,1.07296,1.00146,0.2,-8.75412,-2.89841,282.953,0.997315,1.12706,0.240501,0,0,0
233,2.09639,0.980722,1.00405,0.677494,0.0210882,0.168088,0.145421,1.07296,1.00146,0.2,-12.7768,-3.63278,277.969,1.00973,1.13544,0.25388,0,0,0
234,2.10542,0.983426,1.00404,0.678215,0.0197198,0.144619,0.145176,1.07296,1.00146,0.2,-20.0878,-4.96217,268.944,1.02358,1.14441,0.268528,0,0,0
235,2.11446,0.986046,1.00402,0.679231,0.0179448,0.117078,0.144015,1.07296,1.00146,0.2,-29.6487,-6.6983,257.154,1.03826,1.15327,0.283604,0,0,0
236,2.12349,0.988544,1.00396,0.680495,0.0158956,0.0872365,0.1418,1.07296,1.00146,0.2,-40.4211,-8.65293,243.88,1.05319,1.16135,0.298269,0,0,0
237,2.13253,0.990877,1.00387,0.681954,0.0137218,0.0570517,0.138337,1.07296,1.00146,0.2,-51.3667,-10.6378,230.398,1.06778,1.16796,0.311682,0,0,0
238,2.14157,0.993001,1.00374,0.683553,0.0115766,0.0284918,0.133393,1.07296,1.00146,0.2,-61.4472,-12.4646,217.989,1.08142,1.17243,0.323004,0,0,0
239,2.1506,0.994875,1.00356,0.685242,0.00959734,0.0033659,0.126721,1.07296,1.00146,0.2,-69.6242,-13.9452,207.929,1.09352,1.17406,0.331394,0,0,0
240,2.15964,0.996467,1.00332,0.686982,0.00788471,-0.0168467,0.1181,1.07296,1.00146,0.2,-74.8593,-14.8912,201.497,1.1035,1.17217,0.336013,0,0,0
241,2.16867,0.997757,1.00301,0.688747,0.00648188,-0.031167,0.107371,1.07296,1.00146,0.2,-76.0826,-15.0554,199.651,1.11076,1.16609,0.336023,0,0,0
242,2.17771,0.998739,1.00265,0.690524,0.0053649,-0.0392641,0.0945267,1.07296,1.00146,0.2,-71.9875,-12.8693,194.969,1.11504,1.15583,0.331065,0,0,0
243,2.18675,0.99943,1.00224,0.692292,0.00445766,-0.0414815,0.0798732,1.07296,1.00146,0.2,-63.299,-8.23987,185.032,1.11673,1.14285,0.321779,0,0,0
244,2.19578,0.999865,1.0018,0.694012,0.00366092,-0.0387243,0.0640625,1.07296,1.00146,0.2,-51.3718,-1.88799,171.39,1.11632,1.12879,0.308931,0,0,0
245,2.20482,1.00009,1.00135,0.695629,0.00288853,-0.0323105,0.0480025,1.07296,1.00146,0.2,-37.5603,5.46538,155.592,1.1143,1.11529,0.293289,0,0,0
246,2.21386,1.00017,1.00092,0.69708,0.00210135,-0.0238128,0.0327463,1.07296,1.00146,0.2,-23.2192,13.0993,139.187,1.11117,1.10399,0.27562,0,0,0
247,2.22289,1.00014,1.00054,0.698299,0.00132519,-0.0148935,0.0193857,1.07296,1.00146,0.2,-9.70314,20.2928,123.724,1.1074,1.09654,0.256689,0,0,0
248,2.23193,1.00008,1.00025,0.699224,0.000644201,-0.00713449,0.00894746,1.07296,1.00146,0.2,1.63338,26.325,110.752,1.10349,1.09459,0.237265,0,0,0
249,2.24096,1.00002,1.00006,0.699803,0.00017054,-0.00186653,0.00229018,1.07296,1.00146,0.2,9.43575,30.475,101.821,1.09992,1.09976,0.218113,0,0,0
