index,time,x_b,y_b,z_b,th_z,th_y,th_x,x0,y0,z0,fx0,fy0,fz0,x1,y1,z1,fx1,fy1,fz1,x2,y2,z2,fx2,fy2,fz2,x3,y3,z3,fx3,fy3,fz3
90,0.804217,0.258702,0.263227,0.532654,0.444782,-0.175549,0.00313208,0.62931,0.154639,0.205083,0,0,0,0.579196,0.678325,0.2,35.3189,45.4542,157.331,0.136488,0.0496464,-4.13475e-09,1.15624,48.6723,269.693,-0.131189,0.232733,0.0223092,0,0,0
91,0.813253,0.264158,0.268671,0.533163,0.445157,-0.174865,0.0109414,0.639415,0.172412,0.208071,0,0,0,0.579196,0.678325,0.2,37.1672,47.9862,163.331,0.136488,0.0496464,-4.13475e-09,1.15614,51.1921,281.835,-0.120587,0.249064,0.0354261,0,0,0
92,0.822289,0.269715,0.274376,0.53405,0.445045,-0.176192,0.0215311,0.652626,0.195607,0.211928,0,0,0,0.579196,0.678325,0.2,35.7084,45.8924,156.615,0.136488,0.0496464,-4.13475e-09,0.746956,45.8883,272.864,-0.106743,0.270376,0.052484,0,0,0
93,0.831325,0.27537,0.280322,0.535282,0.444472,-0.179256,0.0345207,0.668445,0.223187,0.216303,0,0,0,0.579196,0.678325,0.2,32.2059,40.6172,144.254,0.136488,0.0496464,-4.13475e-09,-0.105316,33.4389,254.462,-0.0902525,0.295712,0.0724689,0,0,0
94,0.840361,0.281109,0.286465,0.536779,0.44352,-0.183641,0.0491956,0.686231,0.253838,0.220772,0,0,0,0.579196,0.678325,0.2,27.5188,33.4762,128.765,0.136488,0.0496464,-4.13475e-09,-1.20748,16.84,230.704,-0.0718688,0.323862,0.0941262,0,0,0
95,0.849398,0.28692,0.292742,0.53844,0.442317,-0.188867,0.0646478,0.705343,0.286248,0.224911,0,0,0,0.579196,0.678325,0.2,22.5061,25.7851,112.665,0.136488,0.0496464,-4.13475e-09,-2.36636,-0.912442,205.67,-0.0523466,0.353613,0.116201,0,0,0
96,0.858434,0.292784,0.299087,0.540156,0.441019,-0.19446,0.0799276,0.72514,0.319102,0.228298,0,0,0,0.579196,0.678325,0.2,18.0269,18.8594,98.471,0.136488,0.0496464,-4.13475e-09,-3.38874,-16.8222,183.436,-0.0324402,0.383755,0.137439,0,0,0
97,0.86747,0.298689,0.30544,0.541832,0.439779,-0.200007,0.0941901,0.744981,0.351089,0.230508,0,0,0,0.579196,0.678325,0.2,14.9404,14.0147,88.7,0.136488,0.0496464,-4.13475e-09,-4.08146,-27.8933,168.08,-0.0129042,0.413077,0.156585,0,0,0
98,0.876506,0.304624,0.311761,0.543405,0.438721,-0.205215,0.106836,0.764226,0.380895,0.231118,0,0,0,0.579196,0.678325,0.2,14.0604,12.5523,85.8633,0.136488,0.0496464,-4.13475e-09,-4.30017,-31.2617,163.711,0.00550767,0.440367,0.172387,0,0,0
99,0.885542,0.310585,0.318035,0.544857,0.437911,-0.20991,0.117597,0.782362,0.40758,0.229928,0,0,0,0.579196,0.678325,0.2,13.9897,14.5962,91.0833,0.136488,0.0496464,-4.13475e-09,-5.95473,-30.753,173.857,0.0222405,0.464761,0.184088,0,0,0
100,0.894578,0.316566,0.324267,0.546227,0.437378,-0.213944,0.126431,0.799192,0.431115,0.227279,0,0,0,0.579196,0.678325,0.2,13.7511,19.0253,102.329,0.136488,0.0496464,-4.13475e-09,-9.51019,-29.5652,195.476,0.0372269,0.486239,0.192156,0,0,0
101,0.903614,0.322559,0.330472,0.547599,0.437139,-0.217113,0.133389,0.814565,0.451607,0.223594,0,0,0,0.579196,0.678325,0.2,13.4021,24.8044,117.139,0.136488,0.0496464,-4.13475e-09,-14.1364,-27.9706,223.676,0.0504732,0.50491,0.197241,0,0,0
102,0.912651,0.328549,0.336668,0.549087,0.437202,-0.219155,0.138545,0.82833,0.469163,0.219298,0,0,0,0.579196,0.678325,0.2,13.0003,30.8978,133.051,0.136488,0.0496464,-4.13475e-09,-19.0032,-26.2411,253.567,0.0619853,0.520882,0.199994,0,0,0
103,0.921687,0.334523,0.342877,0.550809,0.437568,-0.219773,0.141969,0.840338,0.483892,0.214813,0,0,0,0.579196,0.678325,0.2,12.6033,36.2703,147.6,0.136488,0.0496464,-4.13475e-09,-23.2804,-24.6488,280.261,0.0717693,0.534261,0.201063,0,0,0
104,0.930723,0.34047,0.349115,0.552873,0.438232,-0.218664,0.143697,0.850438,0.495901,0.210564,0,0,0,0.579196,0.678325,0.2,12.2686,39.8865,158.326,0.136488,0.0496464,-4.13475e-09,-26.1379,-23.4659,298.867,0.0798315,0.545156,0.201101,0,0,0
105,0.939759,0.34638,0.355397,0.555355,0.439187,-0.215568,0.143715,0.858481,0.505298,0.206972,0,0,0,0.579196,0.678325,0.2,12.0056,40.6689,162.359,0.136488,0.0496464,-4.13475e-09,-26.7356,-22.8533,303.831,0.0861785,0.553676,0.200755,0,0,0
106,0.948795,0.352252,0.361725,0.558266,0.440422,-0.210326,0.141981,0.864463,0.512273,0.204282,0,0,0,0.579196,0.678325,0.2,10.9016,37.3118,150.555,0.136488,0.0496464,-4.13475e-09,-24.4941,-20.7763,279.856,0.090893,0.559999,0.200463,0,0,0
107,0.957831,0.358088,0.368096,0.561515,0.441903,-0.202977,0.138555,0.868666,0.517174,0.202391,0,0,0,0.579196,0.678325,0.2,8.90419,30.682,124.658,0.136488,0.0496464,-4.13475e-09,-20.1234,-16.9829,230.719,0.0942055,0.564442,0.200259,0,0,0
108,0.966867,0.363893,0.374504,0.564906,0.443573,-0.193769,0.133656,0.871405,0.520367,0.20116,0,0,0,0.579196,0.678325,0.2,6.42962,22.261,90.8786,0.136488,0.0496464,-4.13475e-09,-14.5909,-12.2699,167.696,0.0963635,0.567336,0.200126,0,0,0
109,0.975904,0.369678,0.380939,0.568188,0.44536,-0.183114,0.127627,0.872992,0.522217,0.200446,0,0,0,0.579196,0.678325,0.2,3.89409,13.5302,55.4316,0.136488,0.0496464,-4.13475e-09,-8.8641,-7.43433,102.061,0.0976143,0.569014,0.200048,0,0,0
110,0.98494,0.375448,0.38739,0.571098,0.447197,-0.171509,0.120874,0.873742,0.523091,0.200109,0,0,0,0.579196,0.678325,0.2,1.71382,5.97109,24.5293,0.136488,0.0496464,-4.13475e-09,-3.91043,-3.27296,45.087,0.0982053,0.569807,0.200012,0,0,0
111,0.993976,0.381212,0.393849,0.573408,0.449027,-0.159435,0.113781,0.873968,0.523356,0.200007,0,0,0,0.579196,0.678325,0.2,0.305043,1.06511,4.38492,0.136488,0.0496464,-4.13475e-09,-0.697332,-0.582702,8.04905,0.098384,0.570046,0.200001,0,0,0
112,1.00301,0.386975,0.40031,0.574971,0.450817,-0.147229,0.106619,0.873984,0.523374,0.2,0.0381901,0.0600328,1.38362,0.579198,0.678329,0.200002,0,0,0,0.136491,0.0496505,4.26308e-06,0,0,0,0.0983962,0.570063,0.2,0.0296709,0.0920412,1.27501
113,1.01205,0.392738,0.406773,0.575761,0.452553,-0.135067,0.0995437,0.873984,0.523374,0.2,0.552343,0.862695,19.9018,0.579307,0.678597,0.200101,0,0,0,0.136635,0.0499121,0.000273098,0,0,0,0.0983962,0.570063,0.2,0.429546,1.32475,18.3355
114,1.02108,0.398504,0.413242,0.575866,0.454214,-0.12323,0.0928568,0.873984,0.523374,0.2,1.51179,2.3424,54.1008,0.579792,0.679784,0.200539,0,0,0,0.137273,0.0510705,0.00146365,0,0,0,0.0983962,0.570063,0.2,1.1771,3.60405,49.8293
115,1.03012,0.404277,0.419728,0.575455,0.45577,-0.112175,0.0870551,0.873984,0.523374,0.2,2.71841,4.16896,96.4335,0.580932,0.68258,0.201572,0,0,0,0.138775,0.0537983,0.00426722,0,0,0,0.0983962,0.570063,0.2,2.11981,6.43074,88.7879
116,1.03916,0.410063,0.426242,0.574741,0.457192,-0.102424,0.0827161,0.873984,0.523374,0.2,3.97411,6.01221,139.353,0.58301,0.687673,0.203453,0,0,0,0.141513,0.058768,0.00937508,0,0,0,0.0983962,0.570063,0.2,3.10517,9.3056,128.243
117,1.04819,0.415869,0.432797,0.573939,0.458457,-0.0944597,0.0803731,0.873984,0.523374,0.2,5.08077,7.54197,175.311,0.586307,0.695754,0.206438,0,0,0,0.145856,0.0666524,0.0174785,0,0,0,0.0983962,0.570063,0.2,3.98067,11.7294,161.226
118,1.05723,0.421698,0.439403,0.573226,0.459554,-0.0886213,0.0804101,0.873984,0.523374,0.2,5.8403,8.42805,196.762,0.591104,0.707511,0.21078,0,0,0,0.152176,0.078124,0.0292689,0,0,0,0.0983962,0.570063,0.2,4.5938,13.203,180.769
119,1.06627,0.427555,0.446065,0.572708,0.460477,-0.0850399,0.0829759,0.873984,0.523374,0.2,6.08249,8.15142,197.772,0.597678,0.723614,0.216723,0,0,0,0.160834,0.0938351,0.045404,0,0,0,0.0983962,0.570063,0.2,4.80399,13.0988,181.298
120,1.0753,0.433441,0.452783,0.572397,0.461228,-0.0836181,0.0879317,0.873984,0.523374,0.2,5.94881,5.21984,188.077,0.60619,0.744002,0.224075,0,0,0,0.171921,0.113722,0.065365,0,0,0,0.0983962,0.570063,0.2,4.64857,10.3184,171.099
121,1.08434,0.439355,0.45954,0.572244,0.461807,-0.0841157,0.094877,0.873984,0.523374,0.2,5.57949,0.215148,173.043,0.616653,0.767711,0.232106,0,0,0,0.185186,0.136831,0.0871694,0,0,0,0.0983962,0.570063,0.2,4.24551,5.52139,155.28
122,1.09337,0.445295,0.466312,0.572168,0.462209,-0.0862289,0.103243,0.873984,0.523374,0.2,5.07713,-5.83356,155.457,0.629068,0.793721,0.240051,0,0,0,0.200358,0.162154,0.108743,0,0,0,0.0983962,0.570063,0.2,3.70419,-0.296421,136.776
123,1.10241,0.451259,0.473067,0.572077,0.462435,-0.0896402,0.112393,0.873984,0.523374,0.2,4.54431,-11.8972,138.107,0.643441,0.821009,0.247149,0,0,0,0.217165,0.188679,0.128013,0,0,0,0.0983962,0.570063,0.2,3.13399,-6.13915,118.524
124,1.11145,0.457243,0.479775,0.571876,0.462489,-0.0940566,0.121718,0.873984,0.523374,0.2,4.08362,-16.9466,123.78,0.659774,0.848555,0.252633,0,0,0,0.235337,0.215399,0.142905,0,0,0,0.0983962,0.570063,0.2,2.64431,-11.0109,103.458
125,1.12048,0.463246,0.486409,0.571489,0.462383,-0.0992394,0.130719,0.873984,0.523374,0.2,3.79763,-19.9528,115.263,0.678071,0.875338,0.255742,0,0,0,0.254602,0.241303,0.151344,0,0,0,0.0983962,0.570063,0.2,2.34453,-13.9159,94.5149
126,1.12952,0.469264,0.492955,0.570873,0.462134,-0.105021,0.139085,0.873984,0.523374,0.2,2.83543,-20.8192,116.225,0.698317,0.900356,0.255742,0,0,0,0.274683,0.265403,0.151344,0,0,0,0.0983962,0.570063,0.2,1.65008,-14.5927,95.0655
127,1.13855,0.475291,0.499403,0.570034,0.461756,-0.111271,0.146711,0.873984,0.523374,0.2,-3.62924,-24.0713,131.731,0.72009,0.923087,0.252633,0,0,0,0.295159,0.287196,0.142905,0,0,0,0.0983962,0.570063,0.2,-2.94352,-16.5656,107.949
128,1.14759,0.481297,0.505742,0.569047,0.461261,-0.117789,0.153589,0.873984,0.523374,0.2,-14.4228,-29.5069,157.787,0.742555,0.943485,0.247149,0,0,0,0.315467,0.306661,0.128013,0,0,0,0.0983962,0.570063,0.2,-10.6155,-19.8603,129.604
129,1.15663,0.487233,0.511947,0.568035,0.460654,-0.124277,0.159738,0.873984,0.523374,0.2,-27.33,-35.9869,189.184,0.764863,0.961522,0.240051,0,0,0,0.33504,0.323798,0.108743,0,0,0,0.0983962,0.570063,0.2,-19.7901,-23.7805,155.734
130,1.16566,0.493044,0.517991,0.567147,0.459936,-0.130362,0.16517,0.873984,0.523374,0.2,-40.1358,-42.372,220.714,0.786163,0.977175,0.232106,0,0,0,0.353307,0.33861,0.0871694,0,0,0,0.0983962,0.570063,0.2,-28.8913,-27.6298,182.042
131,1.1747,0.498671,0.523849,0.566535,0.459106,-0.135641,0.169871,0.873984,0.523374,0.2,-50.6251,-47.5229,247.17,0.805604,0.990417,0.224075,0,0,0,0.369701,0.351097,0.065365,0,0,0,0.0983962,0.570063,0.2,-36.3434,-30.712,204.23
132,1.18373,0.504068,0.529498,0.566326,0.458162,-0.139736,0.173797,0.873984,0.523374,0.2,-56.5827,-50.3003,263.343,0.822336,1.00122,0.216723,0,0,0,0.383651,0.361259,0.045404,0,0,0,0.0983962,0.570063,0.2,-40.5706,-32.3306,218.001
133,1.19277,0.509209,0.534928,0.566593,0.457106,-0.142363,0.176874,0.873984,0.523374,0.2,-56.0244,-49.2975,261.624,0.835555,1.00958,0.21078,0,0,0,0.394624,0.36911,0.0292688,0,0,0,0.0983962,0.570063,0.2,-40.1563,-31.6054,217.001
134,1.20181,0.514096,0.540145,0.567321,0.455947,-0.143393,0.17904,0.873984,0.523374,0.2,-49.5336,-43.4296,232.648,0.845207,1.01568,0.206438,0,0,0,0.402635,0.374837,0.0174785,0,0,0,0.0983962,0.570063,0.2,-35.498,-27.8026,193.209
135,1.21084,0.518758,0.545173,0.568375,0.454703,-0.142885,0.180312,0.873984,0.523374,0.2,-39.1724,-34.2624,184.69,0.85184,1.01987,0.203453,0,0,0,0.408141,0.378774,0.00937507,0,0,0,0.0983962,0.570063,0.2,-28.0695,-21.9123,153.509
136,1.21988,0.523242,0.550051,0.569529,0.453395,-0.141058,0.180799,0.873984,0.523374,0.2,-27.0088,-23.5825,127.69,0.856022,1.02251,0.201572,0,0,0,0.411612,0.381255,0.00426721,0,0,0,0.0983962,0.570063,0.2,-19.3519,-15.0713,106.195
137,1.22892,0.5276,0.554826,0.57051,0.452044,-0.138252,0.180687,0.873984,0.523374,0.2,-15.1109,-13.1768,71.587,0.858317,1.02396,0.200539,0,0,0,0.413517,0.382617,0.00146365,0,0,0,0.0983962,0.570063,0.2,-10.8264,-8.41659,59.5629
138,1.23795,0.531887,0.55954,0.571051,0.450668,-0.13485,0.180202,0.873984,0.523374,0.2,-5.54695,-4.83204,26.3203,0.859292,1.02457,0.200101,0,0,0,0.414326,0.383195,0.000273093,0,0,0,0.0983962,0.570063,0.2,-3.97399,-3.08514,21.9069
139,1.24699,0.536146,0.564231,0.570938,0.449283,-0.131195,0.179553,0.873984,0.523374,0.2,-0.384983,-0.335091,1.82908,0.859512,1.02471,0.200002,0,0,0,0.414508,0.383326,4.25862e-06,0,0,0,0.0983962,0.570063,0.2,-0.275802,-0.213876,1.5228
140,1.25602,0.540399,0.568918,0.570057,0.447895,-0.1275,0.178873,0.874009,0.523413,0.200004,0,0,0,0.859515,1.02471,0.2,0.939877,1.16294,4.58456,0.414511,0.383328,-8.60272e-09,0.730116,-0.106958,8.58465,0.0984219,0.570101,0.200002,0,0,0
141,1.26506,0.544659,0.573609,0.568433,0.446511,-0.123899,0.178228,0.874375,0.523983,0.20007,0,0,0,0.859515,1.02471,0.2,5.27596,6.52758,25.6537,0.414511,0.383328,-8.60272e-09,4.09404,-0.594542,48.0934,0.0987976,0.570665,0.200029,0,0,0
142,1.2741,0.548947,0.578317,0.56622,0.445139,-0.120641,0.177717,0.875587,0.525869,0.200288,0,0,0,0.859515,1.02471,0.2,11.9749,14.8141,57.9943,0.414511,0.383328,-8.60272e-09,9.27965,-1.33272,108.884,0.10004,0.57253,0.200121,0,0,0
143,1.28313,0.553292,0.583062,0.563661,0.443799,-0.118075,0.177467,0.87815,0.529861,0.200748,0,0,0,0.859515,1.02471,0.2,19.7443,24.4223,95.1267,0.414511,0.383328,-8.60272e-09,15.2735,-2.16177,178.945,0.10267,0.576477,0.200313,0,0,0
144,1.29217,0.557731,0.587866,0.561035,0.442517,-0.116555,0.177585,0.882573,0.536747,0.201542,0,0,0,0.859515,1.02471,0.2,27.2921,33.7521,130.572,0.414511,0.383328,-8.60272e-09,21.0622,-2.92197,246.266,0.107206,0.583287,0.200646,0,0,0
145,1.3012,0.562299,0.592753,0.558608,0.441323,-0.116359,0.178125,0.889363,0.547319,0.20276,0,0,0,0.859515,1.02471,0.2,33.3258,41.2033,157.849,0.414511,0.383328,-8.60272e-09,25.6323,-3.45359,298.835,0.11417,0.59374,0.201157,0,0,0
146,1.31024,0.567023,0.597739,0.556588,0.440245,-0.117631,0.179071,0.899026,0.562364,0.204495,0,0,0,0.859515,1.02471,0.2,36.5533,45.1756,170.481,0.414511,0.383328,-8.60272e-09,27.9703,-3.5969,324.642,0.124082,0.608617,0.201884,0,0,0
147,1.31928,0.571917,0.602836,0.555075,0.439303,-0.120349,0.180341,0.91199,0.582506,0.206811,0,0,0,0.859515,1.02471,0.2,36.593,44.7913,166.832,0.414511,0.383328,-8.60272e-09,27.4687,-3.54746,319.808,0.137377,0.628546,0.202854,0,0,0
148,1.32831,0.576981,0.608041,0.554057,0.438498,-0.124349,0.181798,0.927981,0.60692,0.20955,0,0,0,0.859515,1.02471,0.2,35.2703,41.5486,156.762,0.414511,0.383328,-8.60272e-09,24.9899,-4.0033,300.891,0.153766,0.652822,0.204002,0,0,0
149,1.33735,0.582207,0.613346,0.553462,0.437813,-0.129399,0.18328,0.946365,0.634031,0.212441,0,0,0,0.859515,1.02471,0.2,33.1226,36.5116,143.046,0.414511,0.383328,-8.60272e-09,21.2794,-4.82352,273.64,0.172585,0.680053,0.205213,0,0,0
150,1.34639,0.587578,0.618736,0.553182,0.437214,-0.13525,0.18462,0.966507,0.662263,0.215211,0,0,0,0.859515,1.02471,0.2,30.6042,30.6915,128.013,0.414511,0.383328,-8.60272e-09,17.0556,-5.82752,243.079,0.193166,0.708843,0.206374,0,0,0
151,1.35542,0.593077,0.624193,0.553098,0.436663,-0.141668,0.185665,0.98777,0.690036,0.217586,0,0,0,0.859515,1.02471,0.2,28.1695,25.0994,113.99,0.414511,0.383328,-8.60272e-09,13.0368,-6.83468,214.228,0.214841,0.737795,0.20737,0,0,0
152,1.36446,0.598687,0.629699,0.553099,0.436125,-0.148445,0.186282,1.00952,0.715771,0.219294,0,0,0,0.859515,1.02471,0.2,26.273,20.7464,103.306,0.414511,0.383328,-8.60272e-09,9.94166,-7.66441,192.11,0.236943,0.765512,0.208085,0,0,0
153,1.37349,0.604396,0.635242,0.553099,0.435575,-0.155419,0.186363,1.03111,0.73789,0.220062,0,0,0,0.859515,1.02471,0.2,25.3688,18.6436,98.2889,0.414511,0.383328,-8.60272e-09,8.4884,-8.13609,181.748,0.258805,0.790597,0.208407,0,0,0
154,1.38253,0.610196,0.640814,0.553062,0.435012,-0.162455,0.185827,1.05196,0.755042,0.219668,0,0,0,0.859515,1.02471,0.2,25.2329,19.9674,101.599,0.414511,0.383328,-8.60272e-09,7.25971,-8.32282,189.286,0.279802,0.811832,0.208242,0,0,0
155,1.39157,0.616082,0.646419,0.553016,0.43445,-0.16938,0.18464,1.0717,0.767396,0.218243,0,0,0,0.859515,1.02471,0.2,24.8669,24.7267,113.171,0.414511,0.383328,-8.60272e-09,3.25455,-8.586,215.111,0.299592,0.829183,0.207645,0,0,0
156,1.4006,0.622042,0.652069,0.553058,0.43391,-0.175897,0.182837,1.09009,0.775738,0.21606,0,0,0,0.859515,1.02471,0.2,24.3353,31.618,130.006,0.414511,0.383328,-8.60272e-09,-2.5203,-8.88877,252.388,0.317949,0.843101,0.20673,0,0,0
157,1.40964,0.628061,0.657779,0.553329,0.433411,-0.181589,0.180486,1.10689,0.780856,0.213391,0,0,0,0.859515,1.02471,0.2,23.7278,39.32,149.066,0.414511,0.383328,-8.60272e-09,-8.97088,-9.18475,294.182,0.334649,0.854036,0.205612,0,0,0
158,1.41867,0.63412,0.663571,0.553986,0.432966,-0.185967,0.17765,1.12184,0.783539,0.21051,0,0,0,0.859515,1.02471,0.2,23.1344,46.5119,167.315,0.414511,0.383328,-8.60272e-09,-15.0032,-9.42755,333.559,0.349465,0.862441,0.204404,0,0,0
159,1.42771,0.640201,0.669461,0.555181,0.432582,-0.188532,0.174358,1.13469,0.784577,0.20769,0,0,0,0.859515,1.02471,0.2,22.6449,51.8725,181.715,0.414511,0.383328,-8.60272e-09,-19.5233,-9.57077,363.583,0.362173,0.868767,0.203222,0,0,0
160,1.43675,0.646291,0.675464,0.557028,0.43226,-0.188839,0.170584,1.1452,0.784756,0.205203,0,0,0,0.859515,1.02471,0.2,22.3492,54.081,189.229,0.414511,0.383328,-8.60272e-09,-21.4373,-9.56805,377.32,0.372546,0.873464,0.20218,0,0,0
161,1.44578,0.652386,0.681584,0.559575,0.431996,-0.186596,0.166251,1.1532,0.784766,0.203277,0,0,0,0.859515,1.02471,0.2,21.1632,51.3555,181.881,0.414511,0.383328,-8.60272e-09,-20.3692,-9.0265,360.289,0.380436,0.876949,0.201373,0,0,0
162,1.45482,0.658482,0.687815,0.562751,0.431781,-0.181751,0.161275,1.15893,0.784773,0.201896,0,0,0,0.859515,1.02471,0.2,17.9961,43.7386,156.094,0.414511,0.383328,-8.60272e-09,-17.3513,-7.65683,307.935,0.38609,0.879446,0.200795,0,0,0
163,1.46386,0.66458,0.694143,0.566358,0.4316,-0.174523,0.155641,1.16277,0.784778,0.200971,0,0,0,0.859515,1.02471,0.2,13.6291,33.1608,118.964,0.414511,0.383328,-8.60272e-09,-13.1566,-5.78897,234.029,0.38988,0.88112,0.200407,0,0,0
164,1.47289,0.670679,0.700544,0.570105,0.43143,-0.165359,0.149419,1.1651,0.78478,0.20041,0,0,0,0.859515,1.02471,0.2,8.85415,21.56,77.6409,0.414511,0.383328,-8.60272e-09,-8.55476,-3.75613,152.426,0.392179,0.882135,0.200172,0,0,0
165,1.48193,0.676779,0.706992,0.573673,0.431252,-0.154842,0.142754,1.16629,0.784782,0.200121,0,0,0,0.859515,1.02471,0.2,4.46308,10.8742,39.2731,0.414511,0.383328,-8.60272e-09,-4.31507,-1.89154,76.9823,0.39336,0.882656,0.200051,0,0,0
166,1.49096,0.682879,0.713466,0.576766,0.431048,-0.143579,0.135829,1.16673,0.784782,0.200015,0,0,0,0.859515,1.02471,0.2,1.24774,3.04156,11.0098,0.414511,0.383328,-8.60272e-09,-1.20701,-0.528422,21.555,0.393794,0.882848,0.200006,0,0,0
167,1.5,0.68898,0.719949,0.579168,0.430808,-0.132052,0.128812,1.1668,0.784783,0.2,-7.73067e-26,-9.66476e-25,6.72747e-24,0.859515,1.02471,0.2,0,0,0,0.414511,0.383328,-8.60272e-09,0,0,0,0.393857,0.882876,0.2,5.30536e-26,4.61467e-26,6.45041e-24
168,1.50904,0.69508,0.726431,0.580795,0.430519,-0.120512,0.121798,1.1668,0.784783,0.2,-0.158564,-1.98452,13.7962,0.859599,1.02479,0.200037,0,0,0,0.414589,0.383412,0.000134381,0,0,0,0.393857,0.882876,0.2,0.109149,0.0948635,13.2273
169,1.51807,0.701181,0.732908,0.581713,0.430134,-0.109142,0.114882,1.1668,0.784783,0.2,-0.566031,-7.09388,49.2377,0.860183,1.02528,0.200294,0,0,0,0.41513,0.384002,0.00107511,0,0,0,0.393857,0.882876,0.2,0.391098,0.339575,47.2041
170,1.52711,0.707281,0.739365,0.5821,0.429546,-0.0982479,0.108222,1.1668,0.784783,0.2,-1.12006,-14.0617,97.4036,0.861769,1.02663,0.200993,0,0,0,0.416599,0.385602,0.0036285,0,0,0,0.393857,0.882876,0.2,0.777599,0.674315,93.3724
171,1.53614,0.71338,0.745786,0.582201,0.42862,-0.0881976,0.101996,1.1668,0.784783,0.2,-1.71832,-21.6217,149.373,0.864859,1.02926,0.202354,0,0,0,0.41946,0.388719,0.0086009,0,0,0,0.393857,0.882876,0.2,1.2004,1.03926,143.174
172,1.54518,0.719477,0.752152,0.582282,0.427213,-0.0793268,0.0963465,1.1668,0.784783,0.2,-2.25847,-28.5076,196.225,0.869951,1.03359,0.204598,0,0,0,0.424176,0.393857,0.0167986,0,0,0,0.393857,0.882876,0.2,1.59127,1.37461,188.052
173,1.55422,0.725573,0.758447,0.582581,0.425207,-0.0718644,0.0913443,1.1668,0.784783,0.2,-2.63817,-33.453,229.039,0.877549,1.04006,0.207945,0,0,0,0.431212,0.401522,0.0290281,0,0,0,0.393857,0.882876,0.2,1.88194,1.62052,219.448
174,1.56325,0.731667,0.764657,0.583263,0.422526,-0.0658849,0.0869718,1.1668,0.784783,0.2,-2.75607,-35.1901,238.957,0.888152,1.04907,0.212617,0,0,0,0.441031,0.41222,0.0460953,0,0,0,0.393857,0.882876,0.2,2.00316,1.71748,228.863
175,1.57229,0.737759,0.770779,0.584383,0.419158,-0.0612986,0.0831366,1.1668,0.784783,0.2,-2.69834,-32.7352,230.064,0.902051,1.06085,0.218647,0,0,0,0.453853,0.426218,0.0682519,0,0,0,0.393857,0.882876,0.2,1.76257,1.67269,219.994
176,1.58133,0.743848,0.776819,0.585902,0.415162,-0.0579154,0.0797447,1.1668,0.784783,0.2,-2.5892,-26.9409,212.135,0.91888,1.07488,0.225485,0,0,0,0.469136,0.443047,0.0940199,0,0,0,0.393857,0.882876,0.2,1.15908,1.54311,202.148
177,1.59036,0.749933,0.782792,0.587727,0.410653,-0.0555201,0.0767554,1.1668,0.784783,0.2,-2.45057,-19.2073,189.09,0.938146,1.09053,0.232471,0,0,0,0.486189,0.462091,0.121585,0,0,0,0.393857,0.882876,0.2,0.344197,1.36362,179.223
178,1.5994,0.756013,0.788717,0.589738,0.405776,-0.053909,0.0741812,1.1668,0.784783,0.2,-2.30436,-10.9346,164.851,0.959355,1.10716,0.238943,0,0,0,0.504321,0.482737,0.149132,0,0,0,0.393857,0.882876,0.2,-0.530594,1.16909,155.114
179,1.60843,0.762085,0.794616,0.59181,0.400679,-0.0529072,0.0720705,1.1668,0.784783,0.2,-2.17251,-3.52278,143.34,0.982014,1.12414,0.244236,0,0,0,0.522843,0.50437,0.174846,0,0,0,0.393857,0.882876,0.2,-1.31379,0.994397,133.718
180,1.61747,0.768147,0.800507,0.593831,0.395489,-0.0523758,0.0704808,1.1668,0.784783,0.2,-2.07692,1.62792,128.478,1.00563,1.14081,0.247691,0,0,0,0.541063,0.526376,0.196914,0,0,0,0.393857,0.882876,0.2,-1.8539,0.874409,118.931
181,1.62651,0.774199,0.806403,0.595723,0.390293,-0.0522068,0.069443,1.1668,0.784783,0.2,-2.06345,3.16994,124.145,1.0297,1.15655,0.248645,0,0,0,0.558292,0.548141,0.213522,0,0,0,0.393857,0.882876,0.2,-2.03321,0.790477,114.595
182,1.63554,0.78024,0.812307,0.597466,0.385127,-0.0523035,0.0689226,1.1668,0.784783,0.2,-3.12912,2.51228,130.73,1.05374,1.17088,0.246785,0,0,0,0.574018,0.569137,0.22365,0,0,0,0.393857,0.882876,0.2,-3.16218,-1.4427,120.576
183,1.64458,0.786262,0.818213,0.599088,0.380025,-0.0525367,0.0688019,1.1668,0.784783,0.2,-5.40771,1.09742,144.854,1.07723,1.18374,0.242643,0,0,0,0.588163,0.589043,0.228216,0,0,0,0.393857,0.882876,0.2,-5.57381,-6.18562,133.443
184,1.65361,0.792254,0.824105,0.600659,0.375048,-0.0527223,0.0688867,1.1668,0.784783,0.2,-8.37167,-0.745492,163.37,1.09966,1.19514,0.236884,0,0,0,0.600719,0.607573,0.228431,0,0,0,0.393857,0.882876,0.2,-8.70914,-12.3374,150.341
185,1.66265,0.798201,0.829961,0.602273,0.370273,-0.0526279,0.0689235,1.1668,0.784783,0.2,-11.4935,-2.68731,183.129,1.1205,1.20506,0.230167,0,0,0,0.611673,0.624439,0.225504,0,0,0,0.393857,0.882876,0.2,-12.0093,-18.797,168.414
186,1.67169,0.804084,0.83576,0.604028,0.365786,-0.0519913,0.0686233,1.1668,0.784783,0.2,-14.2455,-4.39889,200.985,1.13924,1.2135,0.223157,0,0,0,0.621015,0.639354,0.220645,0,0,0,0.393857,0.882876,0.2,-14.9152,-24.4635,184.808
